StationTime,Attractiveness,Closeness Centrality,Degree Centerality,Betweenness Centrality
23062,152.1905136,225.8444867,25,2209
23063,3.50613623,564.1455253,2,71
23065,4.98525928,292.756579,2,164
23066,4.98525928,292.8363258,2,164
23068,1.49253569,365.8452879,2,49
23071,8.06821096,502.2078287,1,17
23073,16.35452826,673.7718177,10,390
23074,0.72151542,454.7012964,7,207
23076,8.92835047,603.5043405,6,152
23078,3.80391343,263.9679785,1,112
23080,19.53969166,254.3336604,8,422
23081,2.81594655,369.6279953,3,47
23082,23.12644052,326.2667928,4,110
23086,11.50530556,245.4245869,3,306
23087,19.74813501,228.4806455,3,264
23088,13.35300476,520.1508622,3,874
23089,7.3569151,467.0846227,1,628
23090,162.1214996,225.9498126,26,2176
23099,4.2195758,604.60274,3,138
23100,2.30184124,465.9410835,2,290
23101,2.26815754,465.6913104,2,290
23109,15.07107203,240.7767017,2,194
23110,2.5716595,280.477074,5,1038
23111,1.64269591,364.1766234,1,114
23113,53.62103052,230.9618248,10,604
23116,13.15864977,605.4257874,2,524
23125,23.14929841,273.0952273,2,163
23126,13.30486921,275.7268722,1,70
23127,13.93654977,277.7085053,3,172
23128,13.93654977,281.0172458,3,172
23129,9.21428992,282.8574412,1,70
23130,13.30486921,274.6284727,1,70
23131,13.93654977,277.1547916,3,172
23133,11.50676575,281.5348478,3,172
23134,6.02364559,287.0960597,5,298
23144,4.71386933,388.9839017,2,136
23149,3.71360803,487.6683291,2,76
23150,3.71360803,487.7947203,2,57
23151,0.84287003,456.711518,2,76
23152,3.36191591,452.7392238,2,76
23153,3.36191591,453.0326319,2,76
23154,0.96355772,444.2574729,2,23
23155,0.72151542,458.6134044,3,148
23156,0.72151542,458.7458142,3,293
23166,13.11440353,232.0963361,5,600
23169,15.08176432,241.2265941,4,519
23170,21.09254991,246.0430009,5,611
23176,15.08176432,243.6024474,4,600
23177,5.31959532,389.5496527,4,173
23186,17.09962145,676.8187479,3,130
23187,17.09962145,676.8999994,3,130
23188,29.10242112,679.835585,7,447
23189,49.78973626,646.3659969,3,139
23190,40.76654399,652.8465542,5,204
23191,40.95812215,652.2055704,5,204
23192,31.76355478,656.9121372,3,117
23193,29.5012471,656.3087697,3,117
23194,68.36578559,662.7426826,5,232
23195,66.28819475,661.9993821,5,232
23196,72.17404192,665.7866035,5,232
23197,72.17404192,665.0177239,5,232
23205,6.76777332,616.6430045,1,52
23206,6.76777332,616.0336185,1,52
23207,9.53653047,621.8521267,1,52
23208,9.53653047,621.3194782,1,52
23210,0.93954346,495.3360606,1,38
23211,0.93954346,495.5045822,1,38
23214,7.94870948,572.0043483,1,36
23215,7.94870948,572.3233356,1,36
23216,8.48633151,574.2447824,1,36
23217,8.64190229,574.7503471,1,36
23218,19.78677722,577.9342011,2,126
23219,6.92495188,581.0653922,1,36
23220,20.43173554,577.2209938,2,126
23221,11.14102546,595.9434396,2,44
23222,16.6409331,599.6238304,2,88
23223,8.58088417,583.8038677,1,70
23224,4.14689208,590.6019076,1,70
23225,2.87429535,591.1661539,1,70
23226,2.04728961,597.4390685,2,88
23227,7.10406217,565.8818994,1,70
23228,7.10406217,567.9989516,1,70
23229,6.3323885,593.6939775,2,84
23230,6.3323885,594.6464253,2,84
23233,3.02902394,657.1423497,1,5
23234,0.03656029,442.9378888,1,19
23235,53.62103052,231.5952853,8,401
23237,4.30994776,367.7336323,3,131
23238,23.12644052,326.1373923,4,155
23239,23.12644052,325.9824126,4,110
23240,23.12644052,326.3179511,4,110
23241,163.7595466,226.2131276,25,2083
23242,1.37547242,314.0790719,2,155
23243,1.37547242,314.1151837,2,155
23244,0.4966336,317.920461,1,108
23245,0.4966336,317.9400215,1,108
23246,2.03032979,323.0362944,1,108
23247,2.03032979,321.9980812,1,108
23248,2.03032979,324.9381807,1,108
23249,2.73480524,325.7567141,1,108
23250,5.09772215,332.0221054,1,108
23251,5.09772215,332.6525567,1,108
23252,1.82797251,335.3910322,1,108
23253,1.82797251,334.9230839,1,108
23254,3.99780729,338.2634222,1,108
23255,3.99780729,338.0392284,1,108
23256,1.56878749,334.655255,1,108
23257,1.56878749,334.3046699,1,108
23258,3.79144872,330.8890988,1,54
23259,3.44939291,338.510186,2,100
23262,118.7823588,227.8622316,21,1910
23263,73.93409607,227.9314458,4,389
23264,46.61313939,228.1511257,4,327
23265,53.28344379,228.3061053,4,327
23266,42.91854383,229.0057708,3,234
23267,47.33211095,228.8357446,4,327
23277,0.72151542,453.9188748,7,207
23278,0.72151542,454.045266,7,207
23279,0.72151542,454.3732812,7,207
23280,0.72151542,454.2363574,7,207
23286,7.7454011,603.0002804,6,152
23287,7.7454011,603.1943812,6,152
23288,18.61411362,673.9313113,10,390
23289,18.61411362,673.6469312,10,390
23291,20.60006241,674.0110582,10,390
23292,18.61411362,674.0983283,10,390
23293,18.61411362,674.191617,10,390
23294,22.5474887,674.3104849,10,390
23295,18.61411362,673.7387153,10,390
23296,9.32541023,644.2609819,1,5
23299,1.2853422,469.5372134,2,76
23300,1.2853422,469.1565353,2,76
23301,4.2195758,604.3544716,4,197
23302,5.07569538,604.3078273,4,197
23306,13.30486921,276.8448323,1,70
23307,21.09254991,245.209421,5,611
23311,3.46284733,333.2152983,1,108
23312,3.46284733,332.7909851,1,108
23314,1.07325755,769.2137095,1,6
23318,6.11960318,341.439753,2,117
23319,6.11960318,342.1123346,2,117
23320,5.06341978,349.4565649,2,149
23321,5.06341978,350.0584277,2,149
23322,10.58258975,359.8010811,2,117
23323,15.09412282,360.0358076,2,117
23336,7.66598152,581.2474556,1,70
23337,47.02664141,644.7499954,2,121
23338,2.29500197,607.532307,3,138
23339,7.10406217,565.9134972,1,70
23340,7.66598152,581.193288,1,70
23342,3.01097786,268.0064776,4,251
23346,13.66762494,575.8953911,1,70
23348,7.10406217,568.0124936,1,70
23351,35.19157889,656.7165318,5,578
23352,13.15864977,604.089652,2,524
23354,0.71370461,445.3784423,2,23
23356,2.11716289,618.5208164,1,62
23357,2.11716289,617.8106183,1,62
23360,13.93654977,278.3178914,3,172
23362,21.09254991,246.3228671,5,327
23364,10.63266714,245.7435741,5,414
23366,13.15864977,603.7149925,2,524
23367,7.24830908,573.3976606,2,71
23368,4.36448476,587.8950298,1,70
23369,5.30312104,588.0123931,1,70
23370,7.02661569,573.3705768,2,71
23371,3.01097786,270.3492284,4,251
23372,2.81594655,370.4901637,3,47
23373,2.81594655,370.3171282,3,47
23374,6.66102723,388.4587764,3,144
23375,26.21682012,677.8133261,10,584
23376,55.92368499,659.2293088,4,207
23377,55.92368499,659.0984036,4,207
23378,3.7993066,451.8213831,3,377
23380,2.48639078,556.03392,1,210
23381,56.12686798,640.910111,5,510
23382,4.52155286,569.9038473,1,524
23388,40.10373738,655.3563219,3,270
23389,2.46362656,597.989773,2,71
23390,2.46362656,597.419508,2,71
23392,0.72151542,454.1204989,7,207
23393,0.498279,528.7018274,1,6
23394,0.498279,528.8553024,1,6
23395,53.83637936,648.3250602,3,169
23397,40.4241704,656.4035631,4,295
23398,40.4241704,656.5164124,4,295
23399,40.10373738,655.4104896,3,270
23401,2.61253342,342.5216013,2,144
23402,3.18568343,578.0831622,2,71
23403,3.18568343,576.1436594,2,142
23404,3.18568343,570.6095314,1,58
23408,0.09368074,628.7780624,2,234
23409,0.49899307,653.2723721,2,234
23410,3.44717492,614.9427423,1,62
23411,3.49606179,615.4287464,1,62
23412,1.98541798,622.6977439,1,62
23414,3.21599488,614.0715459,2,167
23416,3.21599488,613.8759405,2,167
23417,11.33720533,656.1312202,2,202
23419,12.70070778,814.2375579,2,492
23424,37.36974083,618.3628274,3,283
23425,0.61453966,443.7714687,1,38
23426,0.74940007,441.2105427,1,38
23427,3.36191591,452.5947768,2,57
23429,0.95235258,440.700464,1,38
23430,0.74940007,441.8109008,1,38
23431,0.5358709,451.321837,1,38
23432,3.71360803,486.2073072,2,57
23433,2.71204688,489.1699767,2,38
23434,5.06341978,350.0674556,2,102
23436,0.72151542,454.1851991,7,207
23437,19.48978576,690.0913264,2,125
23438,5.82825387,645.4150538,1,17
23439,4.54212295,490.1871247,2,290
23441,10.91260374,661.9768123,5,771
23442,8.26886999,689.3570539,2,90
23443,1.25653692,694.2291329,1,33
23445,2.37954445,699.0545676,1,33
23446,1.25653692,697.0654112,1,33
23448,4.06877234,686.2484327,1,33
23449,4.06877234,682.8509174,1,33
23450,10.35627902,677.064007,2,57
23453,3.33392017,686.9646494,2,39
23459,10.91260374,662.2100341,5,771
23461,3.43167724,646.9874202,1,17
23472,3.07635665,638.4800901,1,112
23473,4.25642964,638.5222205,1,112
23474,54.36967515,644.4039243,4,217
23475,55.68238494,641.3991245,3,234
23484,49.44522502,669.4715083,7,288
23491,11.48043455,675.0507761,2,57
23492,1.88590435,429.657787,2,1152
23494,11.05312906,514.5249501,1,110
23495,11.05312906,511.8346236,1,110
23496,11.05312906,511.7654093,1,110
23497,8.75575201,515.1207942,1,110
23498,0.72151542,458.2853892,3,293
23499,1.49923266,452.0756701,2,290
23500,1.49923266,452.3585456,2,290
23504,35.19157889,656.5841219,5,578
23507,8.61628826,696.1024308,1,234
23508,50.43098146,641.997978,3,178
23509,8.61628826,695.9624977,1,234
23516,0.80457967,493.2987552,1,6
23517,0.80457967,492.146188,1,6
23522,8.57464648,358.1098468,2,156
23523,7.7454011,602.7249282,6,152
23524,4.22671542,358.9043056,1,46
23525,15.09412282,360.0809473,2,93
23526,10.58258975,360.0508542,2,93
23527,4.22671542,359.7604554,1,46
23529,3.76433395,329.7275037,1,23
23530,5.62845006,329.4431235,2,131
23531,5.62845006,329.5935892,2,131
23532,1.87088971,777.1041303,1,114
23533,1.37078177,777.5254342,1,114
23534,12.10732213,516.7834401,2,155
23535,5.81000706,290.2272507,2,828
23536,5.09585722,641.0575674,3,257
23537,5.09585722,640.8950645,3,257
23538,56.97654444,662.837476,5,254
23539,65.30610911,662.1558664,5,254
23551,37.46273736,230.7225843,2,303
23552,22.98517513,223.5333337,2,182
23553,17.09894828,229.0328546,3,264
23556,43.69285055,226.3816492,4,385
23557,54.76613353,643.9028736,4,217
23558,65.68334424,648.0843151,2,118
23563,13.48284913,637.3877092,3,233
23564,10.35627902,674.1750658,2,81
23565,37.52351128,227.5221791,8,360
23566,30.04826073,227.3009945,3,148
23567,10.42540946,227.2423129,2,78
23568,12.36397237,227.5327117,3,159
23569,16.32843516,227.9720715,4,217
23570,17.09894828,228.9771823,3,171
23571,36.6822209,229.6738385,4,288
23572,24.30920263,687.5048212,3,248
23573,24.30920263,687.4476443,3,248
23574,49.44522502,669.2849308,5,263
23575,3.23757338,827.9570195,2,492
23576,3.23757338,826.9970484,2,492
23578,49.53968396,639.9802331,3,234
23580,47.76652795,637.8767227,3,234
23581,16.51801489,602.559416,2,70
23584,13.42997678,603.0740086,1,52
23593,30.16088363,227.4153485,2,147
23594,32.76163755,227.1490242,3,218
23600,5.5966587,380.0206605,3,87
23601,6.41837506,287.0298548,2,177
23602,6.41837506,288.7060426,2,177
23603,4.85690655,291.5513488,2,166
23604,4.85690655,291.620563,2,166
23605,6.41837506,288.7120612,1,112
23606,6.41837506,287.5459521,2,177
23607,15.65722692,240.012336,4,519
23609,1.62745067,304.6072567,2,153
23617,1.51786309,959.8988784,1,6
23619,0.91326481,484.2106275,1,3
23620,8.57464648,358.323508,2,156
23621,4.06842594,341.2426429,1,524
23623,2.01671813,267.8229095,1,22
23624,8.57446145,307.7805781,3,189
23626,8.20952368,299.5019559,1,14
23628,13.57368621,233.0848957,5,546
23629,12.71718863,235.0108565,5,546
23630,15.65722692,240.2440532,4,519
23631,10.94182012,238.3842973,4,519
23632,10.94182012,237.0752458,3,235
23633,12.71718863,235.0936126,5,546
23634,13.57368621,233.1586238,5,546
23635,37.83077076,231.3710914,6,617
23641,13.93654977,279.6209242,3,239
23642,13.93654977,279.6434941,3,239
23657,3.83035853,545.9843165,3,354
23658,5.23317822,251.5470358,2,440
23660,6.47358839,261.0218603,3,618
23664,5.15073327,646.7782729,1,17
23665,0.18042149,541.6915304,1,29
23666,7.52906145,306.667132,1,14
23668,9.54807188,593.3689716,2,83
23669,9.54807188,593.4848302,2,83
23676,4.28768574,332.760892,2,123
23678,4.28768574,331.4021868,2,123
23680,4.71057328,346.1357871,2,123
23681,24.84361235,322.6796907,3,83
23682,19.2005973,324.1061055,2,68
23683,20.0035655,321.9333809,3,83
23684,23.83990209,325.8500028,2,68
23685,11.89526183,229.8062483,2,296
23686,10.98627108,230.4713066,2,296
23687,10.98627108,230.561586,2,296
23688,4.28768574,331.3826262,2,123
23694,31.98741062,657.8435198,5,226
23695,26.72544396,683.9944567,3,248
23697,1.96229807,375.3411776,1,46
23698,10.65600448,306.4188636,1,36
23699,136.7641398,226.8465881,23,1947
23701,11.31603828,353.4439057,1,30
23702,16.26951276,350.6738324,1,30
23703,11.31603828,353.3912427,1,30
23704,11.82287524,357.249183,1,30
23705,0.44784694,385.6134702,2,58
23706,0.44784694,384.6339386,2,58
23707,0.31630498,383.6950327,2,58
23710,1.53443387,342.1695116,1,28
23711,1.53443387,345.0057898,1,28
23713,1.65205181,346.5375305,1,28
23714,0.51684007,349.3978833,1,28
23715,0.51684007,350.8874936,1,28
23716,0.51684007,351.5344961,1,28
23717,0.26535077,351.543524,1,28
23718,0.26535077,351.7722319,1,28
23719,0.51684007,351.7616993,1,28
23720,0.51684007,351.499889,1,28
23721,0.51684007,350.7911956,1,28
23722,1.00483446,349.1571382,1,28
23723,1.3745763,346.1974781,1,28
23724,1.3745763,345.5655222,1,28
23725,1.53443387,344.768054,1,28
23726,1.53443387,342.2718282,1,28
23727,1.41683272,346.1418058,1,28
23729,1.41683272,349.2579502,1,28
23730,1.41683272,354.2865136,1,28
23731,2.74708858,356.0334202,1,28
23732,2.22252845,357.2867994,1,28
23733,2.30309685,358.8712031,1,28
23734,2.30309685,358.8155308,1,28
23735,2.22252845,356.8654955,1,28
23736,2.74708858,356.0198783,1,28
23737,1.41683272,354.6777244,1,28
23738,1.41683272,348.1189249,1,28
23739,1.41683272,345.3157491,1,28
23740,1.45663232,359.7062877,1,28
23741,0.26535077,358.3099661,1,28
23742,1.45663232,359.819137,1,28
23744,2.02186673,730.4898595,1,114
23745,1.45663232,361.612688,1,28
23746,0.26535077,355.8393195,1,28
23747,0.26535077,355.2329428,1,28
23748,0.26535077,357.6930568,1,28
23749,1.45663232,361.2696262,1,28
23750,16.26951276,350.9852963,1,30
23751,13.52052946,357.5215259,1,30
23753,3.1562439,745.0760035,2,160
23754,4.65633898,586.3437286,2,146
23759,0.09368074,505.5933067,4,286
23760,0.09368074,505.1524423,4,286
23761,0.09368074,505.2923754,4,286
23764,2.66738395,873.8987086,2,492
23765,2.72658928,873.7768314,2,492
23766,4.89653038,687.0489102,1,258
23768,4.30839115,333.1897192,2,123
23769,5.25119756,335.4421906,1,90
23770,3.9122534,342.7051694,1,90
23771,5.25119756,335.6122168,1,90
23774,6.85141376,1008.885993,2,125
23789,87.38614028,226.2402114,6,586
23790,18.67639161,238.5031651,1,62
23791,13.57083777,238.424923,2,223
23792,13.57083777,238.7409009,2,223
23793,9.42255517,317.7564534,4,259
23794,10.73026474,318.2514855,4,259
23796,1.50449272,280.0392189,1,48
23797,7.4161473,294.8149496,1,48
23798,3.09793122,294.1273214,2,104
23806,10.66155691,256.1061462,3,469
23807,61.24548222,229.1035735,16,1759
23810,13.10942153,246.1107104,0,0
23811,13.10942153,246.1513362,0,0
23812,7.26581689,247.6319186,1,81
23813,7.26581689,248.3661911,1,81
23815,60.27006337,642.0747155,3,483
23816,0.31816851,443.7488988,2,23
23827,2.02597117,603.6924226,2,81
23828,9.33541717,315.135341,4,185
23829,17.73639075,315.8816509,1,15
23830,13.79263858,334.3227258,1,30
23831,13.79263858,334.1135785,1,30
23832,16.48885276,319.0685142,2,60
23833,2.45934073,560.4305274,2,320
23834,3.07559799,557.577698,2,320
23835,5.67115314,555.9632011,2,320
23836,4.08710106,555.4275432,1,6
23837,4.08710106,553.9966145,1,6
23839,5.96373327,526.2928717,1,6
23840,6.23617801,528.6386318,1,6
23841,6.23617801,530.0921304,1,6
23842,6.23617801,531.9383444,1,6
23843,6.23617801,533.4414966,1,6
23844,6.23617801,536.2100653,1,6
23845,6.23617801,536.4462965,1,6
23846,6.23617801,536.7427139,1,6
23847,6.23617801,537.3972396,1,6
23848,6.23617801,537.8847485,1,6
23849,4.952439,535.2500942,1,6
23850,6.95238971,530.2772032,1,6
23851,7.77974613,526.4177582,1,6
23852,2.65423582,556.3920283,1,6
23853,2.65423582,558.0275904,1,6
23854,2.65423582,559.8452159,1,6
23857,0.43454095,421.6846101,1,44
23858,0.94268199,420.0234689,2,77
23859,1.39940862,412.5438194,1,44
23861,1.39940862,408.6648139,1,44
23862,1.39940862,406.704246,1,44
23863,1.39940862,402.1646961,1,44
23864,4.23372469,403.5053454,1,44
23865,2.91903952,404.8896298,1,44
23866,2.86188177,379.272846,1,44
23869,2.07362495,373.738718,1,44
23873,8.30637287,315.7522504,1,90
23874,1.39866149,372.4266572,2,79
23875,0.77403531,374.0697425,1,44
23876,0.53376389,373.8470533,3,93
23877,6.31521456,261.119663,3,457
23878,5.10739244,258.1569936,3,381
23880,9.67869199,531.7577856,4,398
23881,9.67869199,531.5697034,4,398
23882,6.50509412,521.4102601,5,448
23883,6.50509412,521.2974108,5,448
23885,1.51054739,396.635082,1,44
23886,3.15431579,408.9115777,1,44
23887,3.15431579,413.2856153,1,44
23888,0.80788408,416.361134,1,44
23890,6.23617801,527.3476362,1,6
23892,6.11165559,523.5995358,2,33
23893,6.45663286,286.0939582,3,120
23894,4.88858381,288.8926201,1,50
23895,4.88858381,289.4643897,1,100
23896,6.49447976,291.8417476,2,146
23898,5.22011062,317.148572,4,265
23899,6.49447976,292.0885113,2,146
23900,2.68369889,407.0804102,1,44
23901,0.94268199,420.1333088,2,77
23902,1.23651004,416.7779239,2,77
23906,17.48261329,310.9042458,1,28
23908,10.67615969,297.4240247,1,14
23910,8.92835047,599.7336703,3,128
23914,16.57607343,229.386449,2,193
23915,0.04629271,473.709627,1,107
23916,2.029816,263.6520006,4,323
23917,6.11165559,523.3723327,2,33
23923,39.31763891,641.8896427,1,92
23924,39.31763891,642.0235571,1,92
23925,9.35364405,641.4563015,3,164
23927,9.35364405,641.993464,3,185
23928,9.35364405,641.5917206,3,164
23929,9.35364405,641.1493515,3,185
23941,7.3682628,412.5046983,2,838
23942,7.3682628,412.3677745,2,838
23945,53.62103052,230.9618248,10,621
23949,8.61284306,584.5998312,1,36
23950,8.61284306,586.3632891,1,36
24002,36.24206566,228.4686083,16,957
24003,5.04926847,347.9835058,1,628
24004,4.64500807,753.5998849,3,47
24005,5.82503692,754.1054496,2,30
24006,16.26951276,347.9714686,1,30
24007,11.81122583,312.2494091,1,28
24012,9.09923029,271.0910243,1,98
24013,9.09923029,269.7127586,1,98
24014,5.55040279,277.0103445,1,98
24015,5.55040279,276.8162438,1,98
24016,2.84423968,282.3398393,1,98
24017,2.84423968,282.3262973,1,98
24018,15.77196427,230.1703752,2,296
24019,15.77196427,230.2350755,2,296
24032,4.30022804,342.4253032,1,46
24033,6.11960318,342.2868748,2,93
24035,14.48484783,346.8008455,1,46
24036,14.48484783,349.3542483,1,46
24037,11.89879852,355.8348055,1,46
24038,11.89879852,355.2254195,1,46
24039,14.48484783,348.4860612,1,46
24040,11.02160018,343.7599339,1,46
24041,6.35576344,342.4839848,1,46
24042,6.11960318,342.4869942,2,93
24043,6.35576344,342.250763,1,46
24044,15.65722692,240.4050515,4,316
24045,9.01210622,676.0528776,1,5
24046,22.56320069,666.5765484,1,5
24047,20.78676615,662.1438292,2,95
24048,7.41389431,660.5910233,1,5
24049,3.02902394,656.7526435,1,5
24050,0.30669114,668.9809901,1,5
24051,0.30669114,669.1013627,1,5
24052,0.30669114,670.2569392,1,5
24053,40.78423388,644.9576381,3,178
24054,54.30402591,646.19898,3,144
24055,65.68334424,647.3018935,2,118
24056,16.05667636,663.6259162,3,247
24057,8.60046509,665.0613589,3,247
24058,5.80048904,667.823909,1,31
24059,8.60046509,664.9394817,3,247
24060,59.00490276,645.6678361,3,144
24061,7.41389431,661.1041113,1,5
24062,22.56320069,664.3526655,2,95
24063,21.23524271,667.6960131,1,5
24064,9.01210622,676.4967514,1,5
24065,60.08751445,667.9894212,6,262
24067,5.15073327,647.0340646,1,17
24068,40.82885891,651.2711784,3,133
24069,35.75081845,652.1875145,6,268
24071,33.08539249,650.777651,2,107
24074,5.82825387,645.5625102,1,17
24075,14.19110663,610.5897698,5,207
24076,8.92835047,600.8064907,6,211
24077,8.92835047,601.6099775,7,230
24080,7.16329053,602.1682052,4,166
24086,4.85453293,252.7552753,1,124
24087,5.08781358,252.0255167,1,124
24088,5.08028539,238.7950686,1,162
24089,5.3861283,237.600371,1,162
24090,11.36267665,247.4333038,1,60
24092,1.50449272,281.1797488,1,48
24093,1.50449272,281.8493211,1,48
24094,15.1822074,669.5497504,2,138
